1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,class
  <node id="1131011360" lat="29.3683557" lon="-94.9400408" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011363" lat="29.3722877" lon="-94.9451756" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011365" lat="29.3687096" lon="-94.9389577" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011368" lat="29.3693185" lon="-94.9442915" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011370" lat="29.3631890" lon="-94.9326968" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011371" lat="29.3716206" lon="-94.9429266" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011372" lat="29.3715481" lon="-94.9438478" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011378" lat="29.3690760" lon="-94.9445109" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011381" lat="29.3616979" lon="-94.9324909" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011383" lat="29.3617677" lon="-94.9328078" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011386" lat="29.3717173" lon="-94.9442325" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011387" lat="29.3720695" lon="-94.9443317" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011388" lat="29.3708065" lon="-94.9409855" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011389" lat="29.3596137" lon="-94.9326868" version="1" timestamp="2011-02-01T14:33:14Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011390" lat="29.3692332" lon="-94.9442510" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011391" lat="29.3719017" lon="-94.9427181" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011392" lat="29.3706222" lon="-94.9427280" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011404" lat="29.3722264" lon="-94.9393377" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011405" lat="29.3715199" lon="-94.9444659" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011406" lat="29.3717986" lon="-94.9422482" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011407" lat="29.3615997" lon="-94.9325226" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011409" lat="29.3695528" lon="-94.9399750" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011411" lat="29.3662787" lon="-94.9422098" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011413" lat="29.3707934" lon="-94.9409303" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011415" lat="29.3592029" lon="-94.9326016" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011417" lat="29.3595483" lon="-94.9317371" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011419" lat="29.3695509" lon="-94.9390268" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011424" lat="29.3703178" lon="-94.9432800" version="1" timestamp="2011-02-01T14:33:15Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011425" lat="29.3718944" lon="-94.9387299" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011427" lat="29.3618484" lon="-94.9327020" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011430" lat="29.3721785" lon="-94.9451673" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011432" lat="29.3668182" lon="-94.9420165" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011435" lat="29.3715209" lon="-94.9408436" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011437" lat="29.3592180" lon="-94.9326651" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011440" lat="29.3721633" lon="-94.9433561" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011442" lat="29.3618821" lon="-94.9326174" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011444" lat="29.3628993" lon="-94.9321944" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011447" lat="29.3719031" lon="-94.9387669" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011449" lat="29.3590431" lon="-94.9318705" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011451" lat="29.3720160" lon="-94.9438199" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011454" lat="29.3713456" lon="-94.9421902" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011456" lat="29.3713805" lon="-94.9418960" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011458" lat="29.3670599" lon="-94.9421892" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011460" lat="29.3720112" lon="-94.9432509" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011462" lat="29.3618709" lon="-94.9328319" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011464" lat="29.3712704" lon="-94.9427876" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011465" lat="29.3683889" lon="-94.9390578" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011470" lat="29.3590566" lon="-94.9318332" version="1" timestamp="2011-02-01T14:33:16Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011473" lat="29.3719603" lon="-94.9439740" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011475" lat="29.3716237" lon="-94.9422823" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011478" lat="29.3714077" lon="-94.9389238" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011480" lat="29.3713941" lon="-94.9419337" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011481" lat="29.3617409" lon="-94.9326574" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011482" lat="29.3720996" lon="-94.9446087" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011483" lat="29.3736616" lon="-94.9410149" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011484" lat="29.3590549" lon="-94.9316677" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011485" lat="29.3719994" lon="-94.9432184" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011496" lat="29.3720968" lon="-94.9387819" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011498" lat="29.3714280" lon="-94.9390098" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011499" lat="29.3698589" lon="-94.9421119" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011500" lat="29.3691467" lon="-94.9442495" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011501" lat="29.3717478" lon="-94.9409212" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011502" lat="29.3621355" lon="-94.9325384" version="1" timestamp="2011-02-01T14:33:17Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011503" lat="29.3707743" lon="-94.9443712" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011504" lat="29.3728729" lon="-94.9107776" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011506" lat="29.3729886" lon="-94.9407724" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011508" lat="29.3693695" lon="-94.9388475" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011517" lat="29.3720651" lon="-94.9427523" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011518" lat="29.3712639" lon="-94.9439043" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011519" lat="29.3722413" lon="-94.9451756" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011520" lat="29.3690790" lon="-94.9435780" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011521" lat="29.3589841" lon="-94.9318474" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011523" lat="29.3622738" lon="-94.9327437" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011524" lat="29.3707186" lon="-94.9445254" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011527" lat="29.3728420" lon="-94.9401704" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011529" lat="29.3718056" lon="-94.9453266" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011531" lat="29.3703383" lon="-94.9392171" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011538" lat="29.3726245" lon="-94.9387656" version="1" timestamp="2011-02-01T14:33:18Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011540" lat="29.3729951" lon="-94.9097717" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011542" lat="29.3719274" lon="-94.9428871" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011544" lat="29.3717453" lon="-94.9393335" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011546" lat="29.3723440" lon="-94.9451975" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011548" lat="29.3711295" lon="-94.9438404" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011550" lat="29.3720608" lon="-94.9419750" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011552" lat="29.3589271" lon="-94.9318745" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011554" lat="29.3718337" lon="-94.9440777" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011556" lat="29.3687575" lon="-94.9400997" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011560" lat="29.3703647" lon="-94.9445533" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011562" lat="29.3597912" lon="-94.9324503" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011564" lat="29.3725085" lon="-94.9388687" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011565" lat="29.3705602" lon="-94.9432273" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011566" lat="29.3723473" lon="-94.9391765" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011567" lat="29.3706930" lon="-94.9439057" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011568" lat="29.3720958" lon="-94.9422924" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011569" lat="29.3737929" lon="-94.9411396" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011570" lat="29.3616087" lon="-94.9327845" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011571" lat="29.3709143" lon="-94.9407691" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011572" lat="29.3599875" lon="-94.9327416" version="1" timestamp="2011-02-01T14:33:19Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011573" lat="29.3719543" lon="-94.9433280" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011574" lat="29.3724896" lon="-94.9400043" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011575" lat="29.3724812" lon="-94.9393750" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011576" lat="29.3592774" lon="-94.9316664" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011577" lat="29.3721235" lon="-94.9443317" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011578" lat="29.3665119" lon="-94.9420182" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011579" lat="29.3710482" lon="-94.9409677" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011580" lat="29.3716473" lon="-94.9453123" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011581" lat="29.3698904" lon="-94.9438463" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011582" lat="29.3716294" lon="-94.9428451" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011584" lat="29.3723166" lon="-94.9401579" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011586" lat="29.3702739" lon="-94.9427304" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011587" lat="29.3591918" lon="-94.9317071" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011589" lat="29.3715987" lon="-94.9443756" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011590" lat="29.3712151" lon="-94.9397908" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011592" lat="29.3718892" lon="-94.9446006" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011594" lat="29.3704421" lon="-94.9420995" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011596" lat="29.3589245" lon="-94.9326221" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011597" lat="29.3595021" lon="-94.9318981" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011599" lat="29.3716152" lon="-94.9454013" version="1" timestamp="2011-02-01T14:33:20Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011600" lat="29.3705532" lon="-94.9390959" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011602" lat="29.3698712" lon="-94.9444630" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011604" lat="29.3618276" lon="-94.9325915" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011606" lat="29.3631940" lon="-94.9322376" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011608" lat="29.3728334" lon="-94.9109151" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011609" lat="29.3716083" lon="-94.9427866" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011611" lat="29.3717322" lon="-94.9387419" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011613" lat="29.3599154" lon="-94.9310958" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011615" lat="29.3718711" lon="-94.9419750" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011618" lat="29.3713879" lon="-94.9400473" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011620" lat="29.3719203" lon="-94.9444101" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011622" lat="29.3698859" lon="-94.9432788" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011624" lat="29.3694386" lon="-94.9398057" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011626" lat="29.3590892" lon="-94.9318177" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011628" lat="29.3724137" lon="-94.9450722" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011630" lat="29.3590903" lon="-94.9316509" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011631" lat="29.3614061" lon="-94.9325680" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011632" lat="29.3703608" lon="-94.9438243" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011633" lat="29.3686860" lon="-94.9391702" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011639" lat="29.3722677" lon="-94.9388070" version="1" timestamp="2011-02-01T14:33:21Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011641" lat="29.3710306" lon="-94.9389516" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011643" lat="29.3722413" lon="-94.9450952" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011644" lat="29.3709746" lon="-94.9427353" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011645" lat="29.3690614" lon="-94.9442900" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011646" lat="29.3720026" lon="-94.9409585" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011647" lat="29.3591258" lon="-94.9316677" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011649" lat="29.3718873" lon="-94.9429331" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011650" lat="29.3678658" lon="-94.9398362" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011651" lat="29.3700017" lon="-94.9439740" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011660" lat="29.3730456" lon="-94.9410130" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011661" lat="29.3713689" lon="-94.9432702" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011662" lat="29.3722511" lon="-94.9388403" version="1" timestamp="2011-02-01T14:33:22Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011663" lat="29.3714741" lon="-94.9443214" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011664" lat="29.3707080" lon="-94.9421675" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011666" lat="29.3719432" lon="-94.9445386" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011667" lat="29.3709308" lon="-94.9428568" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011669" lat="29.3716770" lon="-94.9440919" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011671" lat="29.3678221" lon="-94.9402288" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011673" lat="29.3728744" lon="-94.9398781" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011677" lat="29.3618258" lon="-94.9325326" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011680" lat="29.3730101" lon="-94.9110897" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011682" lat="29.3728287" lon="-94.9409811" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011684" lat="29.3724536" lon="-94.9387406" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011687" lat="29.3720001" lon="-94.9393708" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011689" lat="29.3706817" lon="-94.9420945" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011691" lat="29.3729165" lon="-94.9392096" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011692" lat="29.3692711" lon="-94.9444116" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011694" lat="29.3729177" lon="-94.9399064" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011695" lat="29.3718698" lon="-94.9453266" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011697" lat="29.3727938" lon="-94.9100342" version="1" timestamp="2011-02-01T14:33:23Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011698" lat="29.3694717" lon="-94.9444704" version="1" timestamp="2011-02-01T14:33:24Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011701" lat="29.3715805" lon="-94.9428807" version="1" timestamp="2011-02-01T14:33:24Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011703" lat="29.3719753" lon="-94.9394205" version="1" timestamp="2011-02-01T14:33:24Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011704" lat="29.3692357" lon="-94.9445094" version="1" timestamp="2011-02-01T14:33:24Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011706" lat="29.3617395" lon="-94.9327437" version="1" timestamp="2011-02-01T14:33:24Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011707" lat="29.3718719" lon="-94.9440339" version="1" timestamp="2011-02-01T14:33:24Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011708" lat="29.3720218" lon="-94.9451649" version="1" timestamp="2011-02-01T14:33:24Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011710" lat="29.3722645" lon="-94.9451645" version="1" timestamp="2011-02-01T14:33:24Z" changeset="7155259" uid="2318" user="Latze"/>
  <node id="1131011711" lat="29.3686681" lon="-94.9388962" version="1" timestamp="2011-02-01T14:33:24Z" changeset="7155259" uid="2318" user="Latze"/>
